  1.0186228E+00  -9.8171771E-01   1.1163984E+01   6.1148398E+01   6.1961308E-01   2.1941987E-12   3.5472541E+02   2.4546781E-01   7.6754806E+02   1.7749022E+03  -2.8249309E+03   6.6446963E-01   1.0186228E+00  -4.4525417E-08   1.5707964E+00   9.0000000E+01   1.1689712E+00
  1.0197737E+00  -9.8060969E-01   1.2401146E+01   6.2791518E+01   6.8827690E-01   1.9708449E-12   3.5432504E+02   2.4546781E-01   8.2516132E+02   1.7688993E+03  -2.8185578E+03   6.6598834E-01   1.0197737E+00  -4.4575727E-08   1.5707964E+00   9.0000000E+01   1.2602101E+00
  1.0209273E+00  -9.7950167E-01   1.3666989E+01   6.4021670E+01   7.5853253E-01   1.7842653E-12   3.5392468E+02   2.4546781E-01   8.7975606E+02   1.7629099E+03  -2.8121919E+03   6.6752375E-01   1.0209273E+00  -4.4626152E-08   1.5707964E+00   9.0000000E+01   1.3540945E+00
  1.0220835E+00  -9.7839365E-01   1.4953746E+01   6.4886765E+01   8.2994895E-01   1.6270435E-12   3.5352432E+02   2.4546781E-01   9.3114159E+02   1.7569340E+03  -2.8058331E+03   6.6907444E-01   1.0220835E+00  -4.4676690E-08   1.5707964E+00   9.0000000E+01   1.4505520E+00
  1.0232423E+00  -9.7728563E-01   1.6254617E+01   6.5435568E+01   9.0214869E-01   1.4934414E-12   3.5312396E+02   2.4546781E-01   9.7924925E+02   1.7509716E+03  -2.7994816E+03   6.7063900E-01   1.0232423E+00  -4.4727343E-08   1.5707964E+00   9.0000000E+01   1.5495155E+00
  1.0244037E+00  -9.7617762E-01   1.7563752E+01   6.5714646E+01   9.7480707E-01   1.3789938E-12   3.5272360E+02   2.4546781E-01   1.0241003E+03   1.7450228E+03  -2.7931373E+03   6.7221612E-01   1.0244037E+00  -4.4778111E-08   1.5707964E+00   9.0000000E+01   1.6509231E+00
  1.0255678E+00  -9.7506960E-01   1.8876192E+01   6.5766633E+01   1.0476489E+00   1.2802028E-12   3.5232324E+02   2.4546781E-01   1.0657789E+03   1.7390874E+03  -2.7868001E+03   6.7380456E-01   1.0255678E+00  -4.4828995E-08   1.5707964E+00   9.0000000E+01   1.7547174E+00
  1.0267345E+00  -9.7396158E-01   2.0187781E+01   6.5629453E+01   1.1204435E+00   1.1943098E-12   3.5192288E+02   2.4546781E-01   1.1044103E+03   1.7331655E+03  -2.7804702E+03   6.7540320E-01   1.0267345E+00  -4.4879994E-08   1.5707964E+00   9.0000000E+01   1.8608446E+00
  1.0279039E+00  -9.7285356E-01   2.1495073E+01   6.5336154E+01   1.1929996E+00   1.1191233E-12   3.5152251E+02   2.4546781E-01   1.1401448E+03   1.7272571E+03  -2.7741474E+03   6.7701103E-01   1.0279039E+00  -4.4931110E-08   1.5707964E+00   9.0000000E+01   1.9692545E+00
  1.0290760E+00  -9.7174555E-01   2.2795235E+01   6.4915120E+01   1.2651600E+00   1.0528899E-12   3.5112215E+02   2.4546781E-01   1.1731460E+03   1.7213621E+03  -2.7678319E+03   6.7862713E-01   1.0290760E+00  -4.4982342E-08   1.5707964E+00   9.0000000E+01   2.0799001E+00
  1.0302507E+00  -9.7063753E-01   2.4085957E+01   6.4390477E+01   1.3367964E+00   9.9419636E-13   3.5072179E+02   2.4546781E-01   1.2035820E+03   1.7154805E+03  -2.7615235E+03   6.8025068E-01   1.0302507E+00  -4.5033690E-08   1.5707964E+00   9.0000000E+01   2.1927371E+00
  1.0314281E+00  -9.6952951E-01   2.5365374E+01   6.3782584E+01   1.4078054E+00   9.4189548E-13   3.5032143E+02   2.4546781E-01   1.2316200E+03   1.7096124E+03  -2.7552224E+03   6.8188096E-01   1.0314281E+00  -4.5085157E-08   1.5707964E+00   9.0000000E+01   2.3077236E+00
  1.0326082E+00  -9.6842149E-01   2.6631994E+01   6.3108527E+01   1.4781042E+00   8.9504951E-13   3.4992107E+02   2.4546781E-01   1.2574227E+03   1.7037577E+03  -2.7489284E+03   6.8351731E-01   1.0326082E+00  -4.5136741E-08   1.5707964E+00   9.0000000E+01   2.4248203E+00
  1.0337910E+00  -9.6731347E-01   2.7884640E+01   6.2382600E+01   1.5476274E+00   8.5288669E-13   3.4952071E+02   2.4546781E-01   1.2811458E+03   1.6979163E+03  -2.7426416E+03   6.8515917E-01   1.0337910E+00  -4.5188443E-08   1.5707964E+00   9.0000000E+01   2.5439898E+00
